query_id,canonical_target,gold_file,gold_line,gold_rank,hit@5,hit@10,hit@15,hit@20,rr@5,rr@10,rr@15,rr@20
L096-Q1,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1071,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1071,42,False,False,False,False,0.0,0.0,0.0,0.0
L096-Q2,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1071,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1071,55,False,False,False,False,0.0,0.0,0.0,0.0
L096-Q3,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1071,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1071,2,True,True,True,True,0.5,0.5,0.5,0.5
L097-Q1,core/src/main/scala/kafka/log/LogManager.scala:1167,core/src/main/scala/kafka/log/LogManager.scala,1167,1,True,True,True,True,1.0,1.0,1.0,1.0
L097-Q2,core/src/main/scala/kafka/log/LogManager.scala:1167,core/src/main/scala/kafka/log/LogManager.scala,1167,1,True,True,True,True,1.0,1.0,1.0,1.0
L097-Q3,core/src/main/scala/kafka/log/LogManager.scala:1167,core/src/main/scala/kafka/log/LogManager.scala,1167,1,True,True,True,True,1.0,1.0,1.0,1.0
L098-Q1,core/src/main/scala/kafka/server/ReplicaManager.scala:1871,core/src/main/scala/kafka/server/ReplicaManager.scala,1871,9,False,True,True,True,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
L098-Q2,core/src/main/scala/kafka/server/ReplicaManager.scala:1871,core/src/main/scala/kafka/server/ReplicaManager.scala,1871,1,True,True,True,True,1.0,1.0,1.0,1.0
L098-Q3,core/src/main/scala/kafka/server/ReplicaManager.scala:1871,core/src/main/scala/kafka/server/ReplicaManager.scala,1871,1,True,True,True,True,1.0,1.0,1.0,1.0
L099-Q1,core/src/main/scala/kafka/server/KafkaConfig.scala:554,core/src/main/scala/kafka/server/KafkaConfig.scala,554,602,False,False,False,False,0.0,0.0,0.0,0.0
L099-Q2,core/src/main/scala/kafka/server/KafkaConfig.scala:554,core/src/main/scala/kafka/server/KafkaConfig.scala,554,1086,False,False,False,False,0.0,0.0,0.0,0.0
L099-Q3,core/src/main/scala/kafka/server/KafkaConfig.scala:554,core/src/main/scala/kafka/server/KafkaConfig.scala,554,445,False,False,False,False,0.0,0.0,0.0,0.0
L100-Q1,core/src/main/scala/kafka/server/AlterPartitionManager.scala:144,core/src/main/scala/kafka/server/AlterPartitionManager.scala,144,38,False,False,False,False,0.0,0.0,0.0,0.0
L100-Q2,core/src/main/scala/kafka/server/AlterPartitionManager.scala:144,core/src/main/scala/kafka/server/AlterPartitionManager.scala,144,4,True,True,True,True,0.25,0.25,0.25,0.25
L100-Q3,core/src/main/scala/kafka/server/AlterPartitionManager.scala:144,core/src/main/scala/kafka/server/AlterPartitionManager.scala,144,27,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-19586-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1698,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1698,12,False,False,True,True,0.0,0.0,0.08333333333333333,0.08333333333333333
KAFKA-19586-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1698,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1698,1,True,True,True,True,1.0,1.0,1.0,1.0
KAFKA-19586-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1698,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1698,1,True,True,True,True,1.0,1.0,1.0,1.0
KAFKA-9877-RM-Q1,core/src/main/scala/kafka/server/ReplicaManager.scala:2172,core/src/main/scala/kafka/server/ReplicaManager.scala,2172,1,True,True,True,True,1.0,1.0,1.0,1.0
KAFKA-9877-RM-Q2,core/src/main/scala/kafka/server/ReplicaManager.scala:2172,core/src/main/scala/kafka/server/ReplicaManager.scala,2172,2,True,True,True,True,0.5,0.5,0.5,0.5
KAFKA-9877-RM-Q3,core/src/main/scala/kafka/server/ReplicaManager.scala:2172,core/src/main/scala/kafka/server/ReplicaManager.scala,2172,1,True,True,True,True,1.0,1.0,1.0,1.0
KAFKA-9877-AF-Q2,core/src/main/scala/kafka/server/AbstractFetcherManager.scala:203,core/src/main/scala/kafka/server/AbstractFetcherManager.scala,203,1,True,True,True,True,1.0,1.0,1.0,1.0
KAFKA-9877-LM-Q1,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,1,True,True,True,True,1.0,1.0,1.0,1.0
KAFKA-9877-LM-Q2,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,1,True,True,True,True,1.0,1.0,1.0,1.0
KAFKA-9357-Q1,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,70,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-9357-Q2,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,2,True,True,True,True,0.5,0.5,0.5,0.5
KAFKA-9357-Q3,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,21,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-8046-Q1,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,2,True,True,True,True,0.5,0.5,0.5,0.5
KAFKA-8046-Q2,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,1,True,True,True,True,1.0,1.0,1.0,1.0
KAFKA-13960-Q1,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,1,True,True,True,True,1.0,1.0,1.0,1.0
KAFKA-13960-Q2,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,1,True,True,True,True,1.0,1.0,1.0,1.0
KAFKA-9016-Q3,core/src/main/scala/kafka/server/ReplicaManager.scala:2172,core/src/main/scala/kafka/server/ReplicaManager.scala,2172,1,True,True,True,True,1.0,1.0,1.0,1.0
KAFKA-13317-Q1,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,125,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-13317-Q2,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,500,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-13317-Q3,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,116,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-7802-Q2,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,183,False,False,False,False,0.0,0.0,0.0,0.0
