query_id,canonical_target,gold_file,gold_line,gold_rank,num_query_entities,hit@5,hit@10,hit@15,hit@20,rr@5,rr@10,rr@15,rr@20
L094-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2271,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2271,35,4,False,False,False,False,0.0,0.0,0.0,0.0
L094-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2271,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2271,91,3,False,False,False,False,0.0,0.0,0.0,0.0
L095-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2282,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2282,350,3,False,False,False,False,0.0,0.0,0.0,0.0
L095-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2282,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2282,275,3,False,False,False,False,0.0,0.0,0.0,0.0
L095-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2282,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2282,641,5,False,False,False,False,0.0,0.0,0.0,0.0
L096-Q1,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1071,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1071,1358,4,False,False,False,False,0.0,0.0,0.0,0.0
L096-Q2,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1071,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1071,1200,2,False,False,False,False,0.0,0.0,0.0,0.0
L096-Q3,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1071,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1071,1477,1,False,False,False,False,0.0,0.0,0.0,0.0
L097-Q1,core/src/main/scala/kafka/log/LogManager.scala:1167,core/src/main/scala/kafka/log/LogManager.scala,1167,3,1,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L097-Q2,core/src/main/scala/kafka/log/LogManager.scala:1167,core/src/main/scala/kafka/log/LogManager.scala,1167,3,2,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L097-Q3,core/src/main/scala/kafka/log/LogManager.scala:1167,core/src/main/scala/kafka/log/LogManager.scala,1167,3,1,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L098-Q1,core/src/main/scala/kafka/server/ReplicaManager.scala:1871,core/src/main/scala/kafka/server/ReplicaManager.scala,1871,9,3,False,True,True,True,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
L098-Q2,core/src/main/scala/kafka/server/ReplicaManager.scala:1871,core/src/main/scala/kafka/server/ReplicaManager.scala,1871,402,1,False,False,False,False,0.0,0.0,0.0,0.0
L098-Q3,core/src/main/scala/kafka/server/ReplicaManager.scala:1871,core/src/main/scala/kafka/server/ReplicaManager.scala,1871,327,1,False,False,False,False,0.0,0.0,0.0,0.0
L099-Q1,core/src/main/scala/kafka/server/KafkaConfig.scala:554,core/src/main/scala/kafka/server/KafkaConfig.scala,554,592,1,False,False,False,False,0.0,0.0,0.0,0.0
L099-Q2,core/src/main/scala/kafka/server/KafkaConfig.scala:554,core/src/main/scala/kafka/server/KafkaConfig.scala,554,535,2,False,False,False,False,0.0,0.0,0.0,0.0
L099-Q3,core/src/main/scala/kafka/server/KafkaConfig.scala:554,core/src/main/scala/kafka/server/KafkaConfig.scala,554,740,3,False,False,False,False,0.0,0.0,0.0,0.0
L100-Q1,core/src/main/scala/kafka/server/AlterPartitionManager.scala:144,core/src/main/scala/kafka/server/AlterPartitionManager.scala,144,1363,3,False,False,False,False,0.0,0.0,0.0,0.0
L100-Q2,core/src/main/scala/kafka/server/AlterPartitionManager.scala:144,core/src/main/scala/kafka/server/AlterPartitionManager.scala,144,2,3,True,True,True,True,0.5,0.5,0.5,0.5
L100-Q3,core/src/main/scala/kafka/server/AlterPartitionManager.scala:144,core/src/main/scala/kafka/server/AlterPartitionManager.scala,144,1442,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-19586-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1698,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1698,514,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-19586-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1698,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1698,992,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-19586-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1698,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1698,90,3,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-9877-RM-Q1,core/src/main/scala/kafka/server/ReplicaManager.scala:2172,core/src/main/scala/kafka/server/ReplicaManager.scala,2172,624,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-9877-RM-Q2,core/src/main/scala/kafka/server/ReplicaManager.scala:2172,core/src/main/scala/kafka/server/ReplicaManager.scala,2172,326,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-9877-RM-Q3,core/src/main/scala/kafka/server/ReplicaManager.scala:2172,core/src/main/scala/kafka/server/ReplicaManager.scala,2172,351,2,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-9877-AF-Q2,core/src/main/scala/kafka/server/AbstractFetcherManager.scala:203,core/src/main/scala/kafka/server/AbstractFetcherManager.scala,203,10,4,False,True,True,True,0.0,0.1,0.1,0.1
KAFKA-9877-LM-Q1,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,88,2,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-9877-LM-Q2,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,19,1,False,False,False,True,0.0,0.0,0.0,0.05263157894736842
KAFKA-9357-Q1,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,115,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-9357-Q2,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,177,2,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-9357-Q3,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,13,3,False,False,True,True,0.0,0.0,0.07692307692307693,0.07692307692307693
KAFKA-8046-Q1,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,1092,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-8046-Q2,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,19,1,False,False,False,True,0.0,0.0,0.0,0.05263157894736842
KAFKA-13960-Q1,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,1092,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-13960-Q2,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,19,1,False,False,False,True,0.0,0.0,0.0,0.05263157894736842
KAFKA-9016-Q3,core/src/main/scala/kafka/server/ReplicaManager.scala:2172,core/src/main/scala/kafka/server/ReplicaManager.scala,2172,333,2,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-13317-Q1,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,44,2,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-13317-Q2,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,273,2,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-13317-Q3,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,65,2,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-7802-Q2,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,136,2,False,False,False,False,0.0,0.0,0.0,0.0
