query_id,canonical_target,gold_file,gold_line,gold_rank,num_query_entities,hit@5,hit@10,hit@15,hit@20,rr@5,rr@10,rr@15,rr@20
L092-Q3,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java:142,metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java,142,1006,2,False,False,False,False,0.0,0.0,0.0,0.0
L093-Q1,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:403,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,403,2,2,True,True,True,True,0.5,0.5,0.5,0.5
L093-Q2,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:403,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,403,2,1,True,True,True,True,0.5,0.5,0.5,0.5
L093-Q3,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java:403,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,403,2,3,True,True,True,True,0.5,0.5,0.5,0.5
L094-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2271,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2271,5,4,True,True,True,True,0.2,0.2,0.2,0.2
L094-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2271,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2271,3,4,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L094-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2271,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2271,17,3,False,False,False,True,0.0,0.0,0.0,0.058823529411764705
L095-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2282,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2282,2,3,True,True,True,True,0.5,0.5,0.5,0.5
L095-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2282,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2282,275,3,False,False,False,False,0.0,0.0,0.0,0.0
L095-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:2282,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,2282,17,5,False,False,False,True,0.0,0.0,0.0,0.058823529411764705
L096-Q1,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1071,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1071,97,4,False,False,False,False,0.0,0.0,0.0,0.0
L096-Q2,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1071,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1071,1200,2,False,False,False,False,0.0,0.0,0.0,0.0
L096-Q3,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java:1071,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,1071,5,1,True,True,True,True,0.2,0.2,0.2,0.2
L097-Q1,core/src/main/scala/kafka/log/LogManager.scala:1167,core/src/main/scala/kafka/log/LogManager.scala,1167,2,1,True,True,True,True,0.5,0.5,0.5,0.5
L097-Q2,core/src/main/scala/kafka/log/LogManager.scala:1167,core/src/main/scala/kafka/log/LogManager.scala,1167,2,2,True,True,True,True,0.5,0.5,0.5,0.5
L097-Q3,core/src/main/scala/kafka/log/LogManager.scala:1167,core/src/main/scala/kafka/log/LogManager.scala,1167,3,1,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L098-Q1,core/src/main/scala/kafka/server/ReplicaManager.scala:1871,core/src/main/scala/kafka/server/ReplicaManager.scala,1871,3,3,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L098-Q2,core/src/main/scala/kafka/server/ReplicaManager.scala:1871,core/src/main/scala/kafka/server/ReplicaManager.scala,1871,402,1,False,False,False,False,0.0,0.0,0.0,0.0
L098-Q3,core/src/main/scala/kafka/server/ReplicaManager.scala:1871,core/src/main/scala/kafka/server/ReplicaManager.scala,1871,3,1,True,True,True,True,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
L099-Q1,core/src/main/scala/kafka/server/KafkaConfig.scala:554,core/src/main/scala/kafka/server/KafkaConfig.scala,554,603,1,False,False,False,False,0.0,0.0,0.0,0.0
L099-Q2,core/src/main/scala/kafka/server/KafkaConfig.scala:554,core/src/main/scala/kafka/server/KafkaConfig.scala,554,1153,2,False,False,False,False,0.0,0.0,0.0,0.0
L099-Q3,core/src/main/scala/kafka/server/KafkaConfig.scala:554,core/src/main/scala/kafka/server/KafkaConfig.scala,554,453,3,False,False,False,False,0.0,0.0,0.0,0.0
L100-Q1,core/src/main/scala/kafka/server/AlterPartitionManager.scala:144,core/src/main/scala/kafka/server/AlterPartitionManager.scala,144,112,3,False,False,False,False,0.0,0.0,0.0,0.0
L100-Q2,core/src/main/scala/kafka/server/AlterPartitionManager.scala:144,core/src/main/scala/kafka/server/AlterPartitionManager.scala,144,1,3,True,True,True,True,1.0,1.0,1.0,1.0
L100-Q3,core/src/main/scala/kafka/server/AlterPartitionManager.scala:144,core/src/main/scala/kafka/server/AlterPartitionManager.scala,144,67,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-19586-Q1,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1698,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1698,12,1,False,False,True,True,0.0,0.0,0.08333333333333333,0.08333333333333333
KAFKA-19586-Q2,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1698,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1698,992,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-19586-Q3,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java:1698,metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,1698,4,3,True,True,True,True,0.25,0.25,0.25,0.25
KAFKA-9877-RM-Q1,core/src/main/scala/kafka/server/ReplicaManager.scala:2172,core/src/main/scala/kafka/server/ReplicaManager.scala,2172,624,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-9877-RM-Q2,core/src/main/scala/kafka/server/ReplicaManager.scala:2172,core/src/main/scala/kafka/server/ReplicaManager.scala,2172,326,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-9877-RM-Q3,core/src/main/scala/kafka/server/ReplicaManager.scala:2172,core/src/main/scala/kafka/server/ReplicaManager.scala,2172,351,2,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-9877-AF-Q2,core/src/main/scala/kafka/server/AbstractFetcherManager.scala:203,core/src/main/scala/kafka/server/AbstractFetcherManager.scala,203,10,4,False,True,True,True,0.0,0.1,0.1,0.1
KAFKA-9877-LM-Q1,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,88,2,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-9877-LM-Q2,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,19,1,False,False,False,True,0.0,0.0,0.0,0.05263157894736842
KAFKA-9357-Q1,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,70,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-9357-Q2,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,4,2,True,True,True,True,0.25,0.25,0.25,0.25
KAFKA-9357-Q3,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,6,3,False,True,True,True,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
KAFKA-8046-Q1,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,1092,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-8046-Q2,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,19,1,False,False,False,True,0.0,0.0,0.0,0.05263157894736842
KAFKA-13960-Q1,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,1092,1,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-13960-Q2,core/src/main/scala/kafka/log/LogManager.scala:228,core/src/main/scala/kafka/log/LogManager.scala,228,19,1,False,False,False,True,0.0,0.0,0.0,0.05263157894736842
KAFKA-9016-Q3,core/src/main/scala/kafka/server/ReplicaManager.scala:2172,core/src/main/scala/kafka/server/ReplicaManager.scala,2172,333,2,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-13317-Q1,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,44,2,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-13317-Q2,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,475,2,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-13317-Q3,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,67,2,False,False,False,False,0.0,0.0,0.0,0.0
KAFKA-7802-Q2,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java:618,clients/src/main/java/org/apache/kafka/clients/FetchSessionHandler.java,618,174,2,False,False,False,False,0.0,0.0,0.0,0.0
